UNHID#,Unique_Name,Site_TF_AI,Site_TF,SampleType_Final,Project,Sub_Project,Sub_ProjectA,NPOCf_value,NPOCf,NPOCf_notes,TDNf_value,TDNf,TDNf_notes,DONf_value,DONf,DONf_notes,NO3_Comb,NO3_Combf_value,NO3_Combf,NO3_Combf_notes,NH4ugNL_Comb,NH4_Combf_value,NH4_Combf,NH4_Combf_notes,PO4_Lachatf_value,PO4ugPL_Comb,PO4_Combf_value,PO4_Combf,PO4_Combf_notes,SiO2f_value,SiO2f,SiO2f_notes,Clf_value,Clf,Clf_notes,Naf_value,Naf,Naf_Notes,SO4f_value,SO4f,SO4f_notes,Kf_value,Kf,Kf_Notes,Mgf_value,Mgf,Mgf_Notes,Caf_value,Caf,Caf_Notes,pHf_value,pHf,pHf_notes,Condf_value,condf,condf_notes,Spec_Condf_value,Spec_Condf,Spec_Condf_notes,Volumef_value,Volumef,Volumef_notes,WRRCBenchtoppH.pHf_value,WRRCBenchtoppH.pHf,WRRCBenchtoppH.pHf_notes,ClosedCellpHf_value,ClosedCellpHf,ClosedCellpHf_notes,ConductivityuScmf_value,ConductivityuScmf,ConductivityuScmf_notes,WRRCOxalate.Oxalatef_value,OxalatemgLf_value,Oxalate_Comb,Oxalate_Combf_value,Oxalate_Combf,Oxalate_Combf_notes,Acetatef_value,Acetatef,Acetatef_notes,Formatef_value,Formatef,Formatef_notes
134600,ppt6North, , ,Precipitation,Lamprey,Monthly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
135049,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , ,2, , ,2, , , , , , , , ,133.639404296875, ,2, , ,7.103, ,2, , ,2, , , , , , , , , , , , , , , , , , , , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , 
135050,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
135060,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , ,2, , ,2, , ,2, ,.4153, ,2, ,211.918304443359, ,2, , ,4.24866666666667, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,0, ,2, , ,2, , ,2, 
135061,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
135283,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , ,2, , ,2, , ,2, ,.2695, ,2, ,176.931304931641, ,2, , ,2.88166666666667, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , ,.0175, ,2, , ,2, , ,2, 
135284,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
135295,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , ,2, , ,2, , ,2, ,.6406, ,2, ,318.047912597656, ,2, , ,16.4496666666667, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , ,.0344, ,2, , ,2, , ,2, 
135296,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
135340,TF2,TF or AI,TF,Precipitation,Lamprey,Monthly, , ,2, , ,2, , ,2, ,.1468, ,2, ,195.857696533203, ,2, , ,2.48666666666667, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , ,.0305, ,2, , ,2, , ,2, 
135341,ppt6North, , ,Precipitation,Lamprey,Monthly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
135475,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , ,2, , ,2, , ,2, ,.0924, ,2, ,105.525001525879, ,2, , ,4.24866666666667, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , ,.0221, ,2, , ,2, , ,2, 
135476,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
135613,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , ,2, , ,2, , ,2, ,.2699, ,2, ,68.7994003295898, ,2, , ,11.2616666666667, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0294, ,2, , ,2, , ,2, 
135614,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
135621,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
135622,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
135655,TF2,TF or AI,TF,Precipitation,Lamprey,Monthly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
135656,ppt6North, , ,Precipitation,Lamprey,Monthly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
135721,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , ,2, , ,2, , ,2, ,.4901, ,2, ,868.675476074219, ,2, , ,12.8916666666667, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , ,.0969, ,2, , ,2, , ,2, 
135722,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
135765,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
135766,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
135843,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , ,2, , ,2, , ,2, ,.0831, ,2, ,83.2085037231445, ,2, , ,.678666666666667, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , ,.0141, ,2, , ,2, , ,2, 
135844,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
136189,TF2,TF or AI,TF,Precipitation,Lamprey,Monthly, , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
136190,ppt6North, , ,Precipitation,Lamprey,Monthly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
136358,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , ,2, , ,2, , , , ,.2431, ,2, , , , , , ,2.53344319872893, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , ,.0379, ,2, , ,2, , ,2, 
136359,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
136453,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , ,2, , ,2, , ,2, ,.1691, ,2, ,178.343200683594, ,2, , ,2.96361007799436, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , ,2, , , , , ,2, , , ,.0014, ,2, , ,2, , ,2, 
136454,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
136677,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
136678,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
136809,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , ,2, , ,2, , ,2, ,.1031, ,2, ,87.348503112793, ,2, , ,6.17720970544786, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, ,1.9814,2,"Initially flagged, but removed now that we have more data for comparison", ,2, , ,2, , ,2, , , , , ,2, , , , , ,2, , , ,.0081, ,2, , ,2, , ,2, 
136810,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
136841,TF2,TF or AI,TF,Precipitation,Lamprey,Monthly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
136842,ppt6North, , ,Precipitation,Lamprey,Monthly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
137162,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , ,2, , ,2, , ,2, ,.7454, ,2, ,875.965515136719, ,2, , ,7.30865704334768, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , ,.0064, ,2, , ,2, , ,2, 
137163,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
137308,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , ,2, , ,2, , ,2, ,.1735, ,2, ,54.9444007873535, ,2, , ,6.665214148312, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , ,.0004, ,2, , ,2, , ,2, 
137309,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
137355,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , ,2, , ,2, ,-.808116965027123,2,"Michelle Flagged originally (-0.80811696502712); removed now that we have more data, no longer neg.",.3491, ,2, ,732.573120117188, ,2, , ,26.8252199101884, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , ,.0009, ,2, , ,2, , ,2, 
137356,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
137457,TF2,TF or AI,TF,Precipitation,Lamprey,Monthly, , ,2, , ,2, , ,2, ,.1913, ,2, ,106.153396606445, ,2, , ,3.05398127111735, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , ,.0002, ,2, , ,2, , ,2, 
137458,ppt6North, , ,Precipitation,Lamprey,Monthly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
137982,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , ,2, , ,2, , ,2, ,.0529, ,2, ,56.5126991271973, ,2, , ,5.40724714003999, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , ,.0018, ,2, , ,2, , ,2, 
137983,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
138241,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , ,2, , ,2, , ,2, ,.0904, ,2, ,55.2686996459961, ,2, , ,2.68526680317555, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , ,2, , , , , ,2, , , ,.0013, ,2, , ,2, , ,2, 
138242,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
138304,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , 
138305,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
138384,TF2,TF or AI,TF,Precipitation,Lamprey,Monthly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
138385,ppt6North, , ,Precipitation,Lamprey,Monthly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
138462,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
138463,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
138509,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , ,2, , ,2, , ,2, ,.1962, ,2, ,215.196594238281, ,2, , ,3.69742416615303, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , ,.0007, ,2, , ,2, , ,2, 
138510,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
138562,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
138563,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
138922,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , ,2, , ,2, , ,2, ,.0301, ,2, ,9.43729972839355, ,2, , ,3.08290005291671, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, ,3.41,5,pH seems low for high rainfall event, ,2, , ,2, , , , , ,2, , ,2, , ,2, , , ,.0008, ,2, , ,2, , ,2, 
139254,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
139255,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
139410,TF2,TF or AI,TF,Precipitation,Lamprey,Monthly, , ,2, , ,2, , ,2, ,.4672, ,2, ,590.130126953125, ,2, , ,4.76741909272923, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , ,2, , , , , ,2, , , ,.004, ,2, , ,2, , ,2, 
139411,ppt6North, , ,Precipitation,Lamprey,Monthly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
139460,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , ,2, , ,2, , ,2, ,.6959, ,2, ,948.822875976563, ,2, , ,17.8531678569381, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , ,2, , , , , ,2, , , ,.2005, ,2, ,3.9044,4,Reanalyze if possible; low precip amount so high value could be real,2.6956,4,Reanalyze if possible; low precip amount so high value could be real
139461,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
139738,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , ,2, , ,2, , ,2, ,.3644, ,2, ,485.053894042969, ,2, , ,2.93107644847009, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , ,.0253, ,2, , ,2, , ,2, 
139739,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
139776,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , , , , , , , , , ,.0437, ,2, ,19.0310001373291, ,2, , , , , , , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , ,2, , , , , ,2, , , ,.0009, ,2, , ,2, , ,2, 
139777,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , ,4.47029329138101, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
139815,TF2,TF or AI,TF,Precipitation,Lamprey,Monthly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
139816,ppt6North, , ,Precipitation,Lamprey,Monthly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
139888,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , ,2, , ,2, , ,2, ,.1669, ,2, ,118.375396728516, ,2, , ,3.60343812530512, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , ,.0118, ,2, , ,2, , ,2, 
139889,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
139924,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , ,2, , ,2, , ,2, ,.0633, ,2, ,26.6280994415283, ,2, , ,2.96361007799436, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , ,.0011, ,2, , ,2, , ,2, 
139925,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
140036,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , ,2, , ,2, , ,2, ,.0531, ,2, ,17.3827991485596, ,2, , , , , , , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0006, ,2, , ,2, , ,2, 
140037,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
140038,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , ,2, , ,2, , ,2, ,.126, ,2, ,8.64490032196045, ,2, , ,20.9783469924313, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0008, ,2, , ,2, , ,2, 
140061,TF2,TF or AI,TF,Precipitation,Lamprey,Monthly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
140062,ppt6North, , ,Precipitation,Lamprey,Monthly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
140165,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , ,2, , ,2, , ,2, ,.225, ,2, ,90.5309982299805, ,2, , ,3.91070018192329, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , ,2, , , , , ,2, , , ,.0118, ,2, , ,2, , ,2, 
140166,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
140185,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , ,2, , ,2, , ,2, ,.1174, ,2, ,57.8969993591309, ,2, , ,5.00961389029884, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.011, ,2, , ,2, , ,2, 
140186,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
140196,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , ,2, , ,2, , ,2, ,.0589, ,2, ,25.3864994049072, ,2, , ,3.72634294795239, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , ,.0016, ,2, , ,2, , ,2, 
140197,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
140205,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , ,2, , ,2, , ,2, ,.5002, ,2, ,268.697387695313, ,2, , ,5.77596160798179, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.006, ,2, , ,2, , ,2, 
140206,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
140230,TF2,TF or AI,TF,Precipitation,Lamprey,Monthly, , ,2, , ,2, , ,2, ,.0555, ,2, ,21.8819999694824, ,2, , ,2.77925284402346, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , ,.0014, ,2, , ,2, , ,2, 
140231,ppt6North, , ,Precipitation,Lamprey,Monthly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
140264,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , ,2, , ,2, , ,2, ,.2775, ,2, ,112.915496826172, ,2, , ,4.12397619769354, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0054, ,2, , ,2, , ,2, 
140265,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
140476,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
140477,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
140685,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
140686,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
140712,TF2,TF or AI,TF,Precipitation,Lamprey,Monthly,Nitrate Isotope sample, ,2, , ,2, , ,2, ,.1128, ,2, ,79.8554992675781, ,2, , ,3.23833850508825, ,2, , , , , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , ,.0006, ,2, , ,2, , ,2, 
140713,ppt6North, , ,Precipitation,Lamprey,Monthly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
140777,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,Nitrate Isotope sample, ,2, , ,2, , ,2, ,.1137, ,2, ,29.9097995758057, ,2, , ,4.06252378636991, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , ,2, , , , , , ,.0008, ,2, , ,2, , ,2, 
140778,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
